Id,Classification,title,Tags,Score,ViewCount,AnswerCount,CommentCount,CreationDate,LastActivityDate
46896407,Data Sources,Load tables into SQL Server from SparklyR,<sql-server><r><apache-spark><dplyr><sparklyr>,3,403,1,0,2017-10-23 18:46:42,2017-10-27 01:19:19
51150764,Data processing,"Spark DataFrame, how to to aggregate sequence of columns?",<scala><apache-spark><dataframe><apache-spark-sql>,1,607,1,4,2018-07-03 09:13:46,2018-07-03 09:37:29
44163964,Data Sources,Attach a file from HDFS to javax.mail email,<java><scala><email><apache-spark><hdfs>,1,305,1,1,2017-05-24 16:31:13,2017-05-25 10:29:54
43005744,Data processing,convert columns of pyspark data frame to lowercase,<python><apache-spark><pyspark><spark-dataframe>,10,10324,1,0,2017-03-24 17:32:17,2017-03-24 19:31:36
45072793,Data processing,How to rename elements of an array of structs in Spark DataFrame API,<scala><apache-spark><apache-spark-sql>,1,1087,1,1,2017-07-13 06:19:12,2019-05-31 18:43:32
55823283,Data processing,Why does a PySpark UDF that operates on a column generated by rand() fail?,<python><apache-spark><pyspark>,6,364,1,1,2019-04-24 05:59:56,2019-05-11 23:56:43
54846334,Performance and Logging,Spark SQL explain plan calls the temporary table calculation many times,<apache-spark><apache-spark-sql>,1,59,1,0,2019-02-23 21:22:36,2019-02-24 21:01:43
29066333,Data processing,Spark RDD equivalent to Scala collections partition,<scala><apache-spark><scala-collections>,12,715,1,0,2015-03-15 21:22:46,2015-03-16 21:15:31
39517541,Performance and Logging,"Spark coalesce vs collect, which one is faster?",<python><apache-spark><pyspark>,3,8670,2,0,2016-09-15 18:01:34,2018-07-02 21:06:50
45517158,Data processing,Spark Dataset: Filter if value is contained in other dataset,<java><apache-spark><spark-dataframe><apache-spark-dataset>,3,5474,1,0,2017-08-05 00:38:46,2019-01-16 20:35:12
40652171,Data processing,PySpark Dataframes: how to filter on multiple conditions with compact code?,<python><apache-spark><pyspark><apache-spark-sql><pyspark-sql>,1,3144,1,0,2016-11-17 10:17:37,2019-01-10 00:46:42
38994132,Data processing,Inspecting GraphX Graph Object,<apache-spark><spark-graphx>,4,827,1,2,2016-08-17 10:30:55,2016-08-20 20:06:35
32788387,Data processing,PipelinedRDD' object has no attribute 'toDF' in PySpark,<python><apache-spark><pyspark><apache-spark-sql><rdd>,43,41007,1,0,2015-09-25 18:21:06,2017-08-17 10:55:45
24148441,Data processing,sortByKey in Spark,<scala><apache-spark>,4,8168,1,1,2014-06-10 18:33:36,2014-06-10 19:26:12
33830676,Spark API Usage,Why does mapPartitions print nothing to stdout?,<scala><apache-spark>,2,751,2,0,2015-11-20 15:45:39,2015-11-22 18:02:18
43063704,Spark API Usage,Count & Filter in spark,<apache-spark><pyspark>,1,482,1,0,2017-03-28 07:53:21,2017-03-28 08:38:48
38813106,Spark API Usage,Sorting a DStream and taking topN,<scala><apache-spark><spark-streaming><top-n><dstream>,3,642,1,2,2016-08-07 10:15:32,2016-08-08 11:44:24
50421494,Data processing,Spark Scala: How to Replace a Field in Deeply Nested DataFrame,<scala><apache-spark><apache-spark-sql><apache-spark-dataset>,2,1857,1,1,2018-05-19 03:31:34,2018-05-19 06:12:34
35588509,Spark API Usage,Error when creating a StreamingContext,<apache-spark><spark-streaming>,6,2353,1,0,2016-02-23 21:26:40,2017-09-08 21:37:48
48100909,Data processing,Dynamically convert date to Timestamp [without mentioning date format] in spark scala/python,<datetime><apache-spark><pyspark><apache-spark-sql><spark-dataframe>,2,588,1,3,2018-01-04 17:52:12,2018-01-08 11:20:12
37785091,Data processing,How to build a Spark (Scala) function to search documents for terms,<scala><apache-spark><dataframe><apache-spark-sql>,1,516,1,0,2016-06-13 08:33:32,2019-01-11 21:16:47
49458273,Spark API Usage,Spark - How to use QuantileDiscretizer with RandomForestClassifier,<scala><apache-spark><apache-spark-ml>,1,466,1,2,2018-03-23 21:03:21,2018-05-30 19:45:50
45741035,Data processing,Is there any way to get the output of Spark's Dataset.show() method as a string?,<apache-spark><apache-spark-sql>,6,1539,1,0,2017-08-17 16:56:47,2018-01-31 20:36:42
54350261,Data processing,Spark count & percentage for every column values Exception handling and loading to Hive DB,<scala><apache-spark><hadoop><hive><apache-spark-sql>,3,334,2,0,2019-01-24 15:37:07,2019-01-29 17:01:17
35364045,Other,Predict new Value in R /SparkR and accuracy,<r><apache-spark><glm><predict><sparkr>,1,242,1,0,2016-02-12 13:38:13,2016-02-18 22:13:29
32757402,Configuration,Google Cloud Dataproc - Submit Spark Jobs Via Spark,<scala><apache-spark><google-cloud-platform><google-cloud-dataproc>,2,488,1,2,2015-09-24 09:04:34,2015-09-28 15:54:44
34038904,Data processing,Pattern matching - spark scala RDD,<regex><scala><apache-spark><pattern-matching><rdd>,2,17652,2,2,2015-12-02 09:18:24,2016-10-29 04:58:11
46817136,Data Sources,get latest schema for partitionned parquet dataframe,<apache-spark><dataframe><apache-spark-2.0>,2,2296,1,0,2017-10-18 18:44:40,2019-06-25 15:02:13
57963605,Data processing,Select spark dataframe column with special character in it using selectExpr,<pyspark><apache-spark-sql><special-characters><azure-databricks>,1,36,1,0,2019-09-16 19:55:53,2019-09-16 20:42:00
36924873,Data processing,pyspark Column is not iterable,<apache-spark><pyspark>,7,15565,2,0,2016-04-28 20:28:20,2019-02-06 18:03:13
44015380,Spark API Usage,Spark Job Submission: AWS EMR step or command line spark-submit,<amazon-web-services><apache-spark><yarn><amazon-emr>,3,1393,1,0,2017-05-17 04:09:58,2017-05-17 04:53:24
49071917,Configuration,Failed to load class name properties in Apache Ignite,<java><apache-spark><sbt><ignite>,1,185,1,2,2018-03-02 15:10:32,2018-03-05 18:43:53
36626299,Data processing,Scala +Spark+Dataframe Exception When i try to dynamically cast a column and assign sorting order,<scala><sorting><apache-spark><casting><comparator>,1,3872,1,0,2016-04-14 14:32:41,2016-04-15 13:48:04
44332417,Spark API Usage,How does spark ML decision tree handle continuous features for regression problems,<java><apache-spark><machine-learning><regression><decision-tree>,1,872,1,0,2017-06-02 15:24:47,2017-07-04 15:34:19
46458354,Data processing,How do I send multiple columns to a udf from a When Clause in Spark dataframe?,<scala><apache-spark><null><apache-spark-sql><user-defined-functions>,1,722,1,0,2017-09-27 22:47:57,2019-02-15 06:07:37
36061899,Spark API Usage,Advantage of setting name to RDD,<scala><apache-spark>,5,2115,2,0,2016-03-17 13:25:12,2016-03-17 13:52:39
46845292,Configuration,Can spark-submit with named argument?,<scala><apache-spark><distributed-computing>,5,1358,2,0,2017-10-20 08:36:48,2017-10-20 08:50:24
43465683,Data processing,Scala/ Spark- Multiply an Integer with each value in a Dataframe Column,<scala><apache-spark>,2,7146,3,0,2017-04-18 07:02:46,2019-05-02 11:06:42
56114557,Data processing,PySpark: Populating a column based on the last occurance of one of the values in a different column,<python><apache-spark><pyspark>,1,56,2,1,2019-05-13 14:34:19,2019-05-13 18:21:40
47181625,Spark API Usage,Are two transformations on the same RDD executed in parallel in Apache Spark?,<scala><apache-spark><rdd>,2,467,2,0,2017-11-08 13:58:42,2017-11-08 14:24:53
48062171,Data processing,Extracting values from a Spark column containing nested values,<apache-spark><pyspark><spark-dataframe>,2,1773,1,1,2018-01-02 13:47:25,2018-01-02 14:48:31
57734272,Data processing,"Array manipulation in Spark, Scala",<scala><dataframe><apache-spark>,3,151,2,2,2019-08-31 00:04:20,2019-09-02 15:48:40
50356088,Performance and Logging,Spark dataset encoders: kryo() vs bean(),<apache-spark><apache-spark-dataset><encoder>,2,1019,1,0,2018-05-15 17:26:46,2018-05-16 04:33:34
28044321,Data processing,Scala Ordinal Method Call Aliasing,<scala><functional-programming><apache-spark><implicit>,2,108,2,0,2015-01-20 11:32:13,2015-01-20 20:26:18
44413132,Data processing,Count the number of missing values in a dataframe Spark,<apache-spark><dataframe><apache-spark-sql>,6,10561,1,1,2017-06-07 12:48:55,2019-01-14 16:15:38
49681116,Configuration,What causes R to crash while working with large data sets?,<r><apache-spark><h2o>,3,464,1,0,2018-04-05 20:37:55,2018-04-12 12:22:55
30263646,Spark API Usage,SparkSQL error Table Not Found,<sql><scala><apache-spark><cassandra>,12,19140,5,3,2015-05-15 15:45:47,2017-07-10 20:32:05
45164586,Configuration,ChangeFileModeByMask error (5): Access is denied,<java><scala><apache-spark><etl>,1,776,1,2,2017-07-18 10:46:49,2017-08-02 09:12:52
57030933,Spark API Usage,Spark Streaming failing due to error on a different Kafka topic than the one being read,<apache-spark><apache-kafka><spark-structured-streaming>,1,108,1,0,2019-07-14 20:29:36,2019-07-15 22:47:25
34443475,Data processing,Spark __getnewargs__ error,<python><apache-spark><pyspark>,10,7419,1,0,2015-12-23 20:47:43,2015-12-23 21:00:07
23414238,Data processing,Apache Spark: Hashmap accumulators give type mismatch error,<scala><apache-spark>,2,5432,2,1,2014-05-01 18:39:48,2014-05-02 12:50:40
52683800,Spark API Usage,Not able to view kafka consumer output while executing in ECLIPSE: PySpark,<apache-spark><pyspark><apache-kafka><spark-streaming>,1,122,1,0,2018-10-06 22:16:10,2018-10-07 13:05:02
43600992,Performance and Logging,Suppress OutputRedirector text from Apache Spark log,<apache-spark><logging>,3,643,1,2,2017-04-25 03:17:23,2018-11-23 15:35:20
46087420,Data processing,Scala add new column to dataframe by expression,<scala><apache-spark><dataframe>,13,19299,3,0,2017-09-07 03:39:23,2018-02-22 06:50:32
40378510,Data processing,Spark scala Dataframe isin,<scala><apache-spark><dataframe>,1,3300,2,2,2016-11-02 11:11:49,2018-06-21 05:27:32
55577043,Data processing,Split one column based the value of another column in pyspark,<apache-spark><pyspark><pyspark-sql>,1,156,2,0,2019-04-08 15:37:21,2019-04-09 09:27:33
35019400,Configuration,Spark Maven Vaadin Jetty ( ExceptionInInitializerError),<maven><apache-spark><jetty><vaadin>,1,354,1,0,2016-01-26 16:56:20,2016-01-26 18:06:14
45895642,Data processing,How to correctly handle Option in Spark/Scala?,<scala><apache-spark><scala-option>,2,536,1,0,2017-08-26 13:00:31,2017-08-26 14:22:08
29521877,Data processing,Convert StringBuilder to RDD[String],<scala><apache-spark>,1,2953,1,0,2015-04-08 17:53:17,2015-04-08 18:31:01
49352766,Data processing,How to extract a tuple in list in scala,<scala><list><apache-spark><tuples>,2,119,1,0,2018-03-18 21:01:25,2018-03-19 03:36:06
37316729,Spark API Usage,Mapping field names of the output from Spark-Streaming to Elastic Search,<apache-spark><spark-streaming><elasticsearch-hadoop>,1,362,1,0,2016-05-19 07:33:21,2016-05-21 11:01:56
38475706,Data processing,Spark Hive - UDFArgumentTypeException with window function?,<java><apache-spark><hive><apache-spark-sql><window-functions>,1,142,1,0,2016-07-20 08:05:32,2016-07-20 09:53:30
34764505,Configuration,No suitable driver found for jdbc in Spark,<mysql><jdbc><apache-spark><apache-spark-sql>,7,8380,2,0,2016-01-13 10:41:25,2018-06-28 01:24:57
46465608,Data processing,Spark dataframe : how to use as after a groupBy + sum,<scala><apache-spark><dataframe>,2,714,2,1,2017-09-28 09:27:20,2018-11-19 08:33:22
46471399,Spark API Usage,Apache Spark - Two-sample Kolmogorov-Smirnov Test,<scala><apache-spark><pyspark>,3,1138,1,2,2017-09-28 14:15:17,2017-10-09 09:32:28
23625896,Configuration,Writing to HBase in a Spark job: a conundrum with existential types,<scala><hadoop><hbase><apache-spark><existential-type>,4,5825,2,0,2014-05-13 08:09:38,2016-01-15 10:32:56
39248090,Data Sources,Spark SQL to insert data into Cassandra,<scala><apache-spark><cassandra><apache-spark-sql>,1,2992,1,1,2016-08-31 11:13:31,2016-08-31 15:25:45
54682256,Spark API Usage,Joining large data in spark streaming,<sql><apache-spark><join><apache-spark-sql>,1,46,1,1,2019-02-14 02:11:45,2019-02-14 16:16:12
47508083,Spark API Usage,How to execute stream processing only when there are at least N rows?,<apache-spark><apache-kafka><apache-spark-sql><spark-structured-streaming>,1,134,2,0,2017-11-27 09:54:34,2018-10-27 15:12:40
44765180,Data processing,How to flatten nested struct in array?,<java><apache-spark><apache-spark-sql>,1,460,2,3,2017-06-26 17:21:01,2017-06-27 17:28:22
28806792,Data processing,Spark Combinebykey JAVA lambda expression,<java><lambda><apache-spark>,5,2873,2,2,2015-03-02 09:52:49,2018-05-18 12:44:43
32505426,Data processing,How to process RDDs using a Python class?,<python><apache-spark><pyspark>,12,3388,1,0,2015-09-10 15:02:38,2015-09-11 15:24:51
49692821,Performance and Logging,Is there a way to optimize grouping of joined RDDs in Scala?,<scala><apache-spark><rdd>,2,61,1,1,2018-04-06 12:27:16,2018-04-07 05:18:11
55142020,Data Sources,How can I avoid OOM issue while writing huge dataframes in orc format using PySpark?,<python><python-3.x><apache-spark><dataframe><pyspark>,1,65,1,7,2019-03-13 12:31:59,2019-03-14 06:24:46
36739466,Data processing,Hive partitions by date?,<sql><apache-spark><hive><hiveql><bigdata>,1,1596,3,0,2016-04-20 09:29:08,2017-09-21 03:14:22
53922777,Spark API Usage,Google Cloud Storage requires storage.objects.create permission when reading from pyspark,<pyspark><google-cloud-platform><apache-spark-sql><google-cloud-storage><airflow>,1,240,2,2,2018-12-25 13:23:42,2019-03-27 05:23:21
35281538,Spark API Usage,Spark HBase Join Error: object not Serialization class: org.apache.hadoop.hbase.client.Result,<apache-spark><hbase>,2,1166,1,0,2016-02-08 23:53:04,2019-05-01 20:59:26
57388963,Data processing,"Spark window function, create a rank column depending on values in dataset",<python><apache-spark><pyspark><apache-spark-sql><pyspark-sql>,1,63,1,0,2019-08-07 07:21:22,2019-08-07 08:40:28
40316417,Other,Count calls of UDF in Spark,<scala><apache-spark><apache-spark-sql>,5,688,1,3,2016-10-29 05:45:39,2016-10-29 08:45:34
31721247,Spark API Usage,How to partition data by multiple fields?,<apache-spark>,2,977,2,0,2015-07-30 10:25:58,2015-09-25 22:27:30
32058148,Data processing,How to flatten tuple created using zip transformation in PySpark,<python><apache-spark><ipython><pyspark><rdd>,1,1112,1,3,2015-08-17 19:24:47,2015-08-17 22:38:30
44382822,Data processing,Pyspark: Add the average as a new column to DataFrame,<python><sql><apache-spark><pyspark>,1,2780,2,3,2017-06-06 06:30:29,2017-06-23 09:05:34
43392568,Data processing,Find column index by searching column header of a Dataset in Apache Spark Java,<java><apache-spark><apache-spark-sql><apache-spark-dataset>,4,2892,2,1,2017-04-13 12:38:55,2019-01-07 09:16:13
57346978,Data processing,Spark: Split is not a member of org.apache.spark.sql.Row,<scala><apache-spark><rdd><df>,2,82,1,0,2019-08-04 13:32:43,2019-08-04 14:07:00
40235566,Data processing,Transforming Spark SQL AST with extraOptimizations,<apache-spark><apache-spark-sql><apache-spark-2.0>,1,742,2,0,2016-10-25 08:55:00,2016-10-28 06:02:40
40781754,Configuration,sbt assembly switch between provided dependencies,<java><apache-spark><sbt><sbt-assembly>,2,385,1,2,2016-11-24 08:55:50,2016-11-24 09:43:39
50171431,Configuration,Structured Streaming error py4j.protocol.Py4JNetworkError: Answer from Java side is empty,<apache-spark><pyspark><apache-kafka><spark-structured-streaming>,1,884,1,0,2018-05-04 09:18:19,2018-10-27 17:27:07
54082435,Other,Writing many files to parquet from Spark - Missing some parquet files,<apache-spark><amazon-s3><parquet>,2,198,1,0,2019-01-07 21:56:18,2019-01-11 11:24:34
58010723,Data processing,Finding the maximum sequence in a given range - Spark/Scala,<sql><scala><apache-spark><apache-spark-sql>,2,58,1,0,2019-09-19 12:10:46,2019-09-19 22:01:22
32123418,Data processing,formatting a nested map in a map in Spark rdd,<scala><apache-spark>,2,953,1,0,2015-08-20 16:21:24,2015-08-21 14:26:06
49266424,Data processing,Creating a Random Feature Array in Spark DataFrames,<arrays><scala><apache-spark><dataframe><vector>,1,394,2,0,2018-03-13 21:51:41,2018-03-14 03:28:04
54355495,Data processing,How to remove duplicates in a Spark DataFrame,<apache-spark><apache-spark-sql>,1,480,2,0,2019-01-24 21:22:49,2019-01-25 03:26:01
41854707,Spark API Usage,"using sparklyr in RStudio, can I upload a LOCAL csv file to a spark cluster",<r><apache-spark><rstudio><sparkr>,1,816,2,2,2017-01-25 14:56:38,2017-03-22 06:35:48
45586458,Data processing,"How to add sparse vectors after group by, using Spark SQL?",<python><apache-spark><machine-learning><apache-spark-sql><pyspark-sql>,5,731,1,0,2017-08-09 09:17:20,2017-08-09 14:58:17
47560142,Data processing,Spark Regexp: Split column based on date,<regex><scala><apache-spark>,1,1850,2,4,2017-11-29 19:15:51,2017-11-30 00:45:16
49728091,Configuration,Spark no such field METASTORE_CLIENT_FACTORY_CLASS,<apache-spark><hadoop><hive><amazon-emr>,1,416,1,0,2018-04-09 07:59:32,2018-04-09 13:59:19
40230237,Configuration,Enabling SSL between Apache spark and Kafka broker,<apache-spark><ssl><apache-kafka><spark-streaming>,1,1314,1,0,2016-10-25 02:02:55,2018-10-27 12:05:34
34876451,Spark API Usage,Is it necessary to submit spark application jar?,<java><apache-spark><cassandra><datastax>,9,1324,2,2,2016-01-19 12:09:07,2016-11-06 17:18:28
38360692,Configuration,HiveContext createDataFrame not working on pySpark (jupyter),<java><python><apache-spark><pyspark><spark-hive>,3,1133,1,2,2016-07-13 20:00:46,2016-07-13 22:15:34
41356749,Data processing,how to print a rdd correctly,<scala><apache-spark>,2,3318,2,1,2016-12-28 06:47:02,2016-12-28 07:32:31
40729047,Spark API Usage,What is difference of SPARK Partitions and Worker Cores?,<java><hadoop><apache-spark>,1,2246,2,1,2016-11-21 20:45:53,2016-11-22 06:04:40
32788534,Data processing,Finding lines that start with a digit in Scala using filter() method,<scala><syntax><apache-spark>,1,2544,2,2,2015-09-25 18:32:16,2015-09-25 20:09:31
43622873,Performance and Logging,apache spark - which one encounters less memory bottlenecks - reduceByKey or reduceByKeyLocally?,<scala><apache-spark><rdd>,2,742,1,0,2017-04-26 00:07:24,2018-03-21 12:25:18
44855848,Data processing,Persist dataframe ignores StorageLevel,<apache-spark><apache-spark-sql>,3,897,2,1,2017-06-30 23:09:22,2017-08-01 16:03:04
33231536,Configuration,Getting Spark 1.5 to run on mac local,<python><apache-spark><ipython>,1,95,1,0,2015-10-20 08:21:39,2015-10-20 08:21:39
57265118,Data processing,How to Reverse arrangement DataFrame in Apache Spark,<scala><apache-spark><apache-spark-sql>,1,62,2,1,2019-07-30 05:54:41,2019-07-30 19:10:00
57920480,Data Sources,How to save nested or JSON object in spark Dataset with converting to RDD?,<java><apache-spark><apache-spark-dataset>,1,38,1,0,2019-09-13 09:03:18,2019-09-13 10:24:13
36561435,Data processing,Date Arithmetic with Multiple Columns in PySpark,<python><apache-spark><pyspark><spark-dataframe>,4,1780,1,0,2016-04-12 00:11:39,2016-04-12 15:06:47
50500407,Data processing,Spark SQL RANK() over ROWS BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED FOLLOWING fails,<apache-spark-sql>,1,1466,1,0,2018-05-24 03:19:11,2018-05-24 05:54:56
44316974,Data processing,Spark SQL's Scala API - TimestampType - No Encoder found for org.apache.spark.sql.types.TimestampType,<scala><apache-spark><timestamp><apache-spark-sql><apache-spark-dataset>,5,3265,2,0,2017-06-01 20:57:49,2018-02-23 13:06:09
31097751,Other,Spark caching RDD without being asked to,<scala><apache-spark>,2,355,3,7,2015-06-28 08:49:14,2015-09-09 17:08:47
45885044,Data processing,Getting labels from StringIndexer stages within pipeline in Spark (pyspark),<python><apache-spark><pyspark>,5,2352,1,0,2017-08-25 15:42:30,2017-08-25 19:50:00
34293027,Configuration,Classpath issues running Tika on Spark,<scala><jar><apache-spark><classpath><apache-tika>,3,1238,3,0,2015-12-15 15:25:52,2019-09-04 15:45:59
32265456,Configuration,How to pre-package external libraries when using Spark on a Mesos cluster,<scala><apache-spark><mesos><mesosphere>,9,1960,4,1,2015-08-28 07:22:23,2015-10-06 07:07:36
49471192,Data Sources,Spark 2.3.0 Read Text File With Header Option Not Working,<python-2.7><apache-spark><header><spark-dataframe><text-files>,4,8174,1,0,2018-03-24 23:58:00,2018-03-25 04:10:28
39253203,Spark API Usage,How to profile pyspark jobs,<apache-spark><pyspark><apache-spark-sql><profiler><spark-dataframe>,4,3139,1,0,2016-08-31 15:08:21,2016-08-31 16:00:28
48177044,Other,How to create security filter for Spark UI in Spark on YARN,<hadoop><apache-spark><apache-zeppelin>,2,305,1,0,2018-01-09 21:39:48,2018-02-01 21:41:40
47040698,Data processing,How do I pass parameters to selectExpr? SparkSQL-Scala,<apache-spark-sql><spark-dataframe>,2,6206,1,2,2017-10-31 16:59:12,2017-11-03 04:58:49
45167709,Configuration,Unable to connect to remote Cassandra via Spark + Scala,<scala><maven><apache-spark><cassandra><spark-cassandra-connector>,2,447,1,7,2017-07-18 13:06:41,2017-07-18 13:27:03
31955309,Data processing,Add column sum as new column in PySpark dataframe,<python><apache-spark><pyspark><spark-dataframe>,23,36165,4,2,2015-08-12 02:59:12,2019-02-08 19:05:58
49281576,Data processing,Spark AnalysisException global table or view not found,<scala><apache-spark><apache-spark-sql><spark-dataframe>,1,3127,3,2,2018-03-14 15:22:29,2018-03-15 05:38:24
53592313,Data processing,Heavy stateful UDF in pyspark,<python><apache-spark><pyspark><user-defined-functions>,1,151,1,0,2018-12-03 10:54:41,2018-12-03 11:14:45
26872788,Data processing,Spark Scala scala.util.control.Exception catching and dropping None in map,<scala><exception-handling><apache-spark><rdd>,3,1162,1,0,2014-11-11 19:19:06,2015-02-04 22:17:55
32900135,Performance and Logging,Apache Spark slow on reduceByKey step,<python><performance><apache-spark><pyspark>,1,1234,1,2,2015-10-02 03:29:22,2015-10-02 13:41:26
39377451,Configuration,"args python parser, a whitespace and Spark",<python><linux><apache-spark><io><redhat>,2,84,1,11,2016-09-07 19:10:06,2016-09-07 21:19:09
33311794,Configuration,"import Spark source code into intellj, build Error: not found: type SparkFlumeProtocol and EventBatch",<maven><intellij-idea><build><compiler-errors><apache-spark>,5,2932,1,0,2015-10-23 21:40:39,2016-07-20 02:36:23
35892377,Spark API Usage,Spark Streaming: join back to original stream after UpdateStateByKey,<scala><apache-spark><spark-streaming>,1,173,1,0,2016-03-09 13:02:01,2016-03-09 13:48:27
46481174,Data processing,SQL JSON array sort,<mysql><sql><arrays><json><apache-spark-sql>,1,1273,2,1,2017-09-29 03:02:05,2017-09-30 19:47:20
39620703,Configuration,assertion failed: unsafe symbol DeveloperApi in runtime reflection universe,<java><scala><apache-spark>,6,1653,1,2,2016-09-21 15:25:56,2018-12-11 15:48:35
50103830,Configuration,Maven package error,<java><scala><maven><apache-spark><geotools>,3,216,2,2,2018-04-30 15:40:24,2019-08-04 10:52:24
56397906,Data processing,Pyspark aggregate a StructType column as an Array of its elements for each line,<python><pyspark><aggregate><apache-spark-2.3>,1,96,1,1,2019-05-31 15:30:06,2019-05-31 15:37:52
37128737,Performance and Logging,efficiently implementing takeByKey for spark,<scala><hadoop><apache-spark><functional-programming><rdd>,4,64,2,0,2016-05-10 03:25:30,2016-05-25 06:20:44
50477857,Data Sources,Spark fails to read CSV when last column name contains spaces,<scala><csv><apache-spark><apache-commons><spark-csv>,7,1312,2,5,2018-05-22 23:33:36,2018-12-11 06:19:39
55430602,Data processing,PySpark find if pattern in one column is present in another column,<python><apache-spark><dataframe><pyspark>,1,159,1,1,2019-03-30 10:41:31,2019-03-30 21:59:57
36038987,Data processing,find line number in an unstructured file in scala,<scala><apache-spark><spark-dataframe><line-numbers>,1,979,1,3,2016-03-16 14:45:45,2016-03-16 19:04:12
41437946,Spark API Usage,How can I explain the Apache Spark RDD Lineage Graph?,<scala><apache-spark><rdd><directed-acyclic-graphs>,1,951,1,0,2017-01-03 06:51:22,2017-01-03 08:22:46
33635071,Data Sources,How to allow spark to ignore missing input files?,<hadoop><apache-spark>,11,4835,1,0,2015-11-10 16:40:51,2015-11-17 06:36:40
39583623,Spark API Usage,Spark Logistic Regression Error Dimension Mismatch,<python><apache-spark><pyspark><logistic-regression>,1,600,2,1,2016-09-19 23:38:51,2016-09-20 04:22:21
46466353,Data processing,Pyspark dataframe get a list of columns where at least one row meets a condition,<python><apache-spark><dataframe><pyspark>,1,589,1,0,2017-09-28 10:01:49,2017-09-28 18:14:36
32772974,Data processing,How to get a subset of a RDD?,<scala><apache-spark><rdd>,3,1300,1,0,2015-09-25 00:23:48,2015-09-25 01:03:38
53404978,Data processing,Python dictionary key value into dataframe where clause in Pyspark,<python><apache-spark><pyspark><pyspark-sql>,4,113,1,0,2018-11-21 03:45:56,2018-12-14 14:51:23
43797758,Other,calculate co-occurrence terms with spark using scala,<scala><apache-spark>,3,487,1,0,2017-05-05 06:15:28,2017-05-05 07:26:00
51428195,Performance and Logging,Spark csv reading speed is very slow although I increased the number of nodes,<scala><csv><apache-spark><hadoop><google-compute-engine>,4,1806,2,4,2018-07-19 16:58:07,2019-08-15 19:14:35
35029061,Spark API Usage,Spark Streaming: How to change the value of external variables in foreachRDD function?,<scala><apache-spark><spark-streaming>,1,793,2,0,2016-01-27 04:43:49,2016-03-23 15:44:07
50007126,Spark API Usage,Pickling monkey-patched Keras model for use in PySpark,<apache-spark><pyspark><keras><pickle><monkeypatching>,3,482,1,1,2018-04-24 16:54:16,2018-05-07 21:11:43
45565565,Data processing,How to perform count by value operation on spark's Dataset without grouping values?,<java><apache-spark>,2,588,2,0,2017-08-08 10:13:55,2017-08-08 10:38:43
36228747,Data processing,changing data type in rdd,<python><apache-spark><pyspark>,2,4577,2,0,2016-03-25 22:00:54,2016-03-26 00:07:50
36898511,Other,How to retrieve Metrics like Output Size and Records Written from Spark UI?,<apache-spark><apache-spark-sql><spark-dataframe><spark-cassandra-connector><codahale-metrics>,10,2003,1,4,2016-04-27 18:53:34,2018-01-03 08:46:54
52246451,Data processing,How to save the returned values of UDF function into two columns?,<python><python-3.x><apache-spark><pyspark><apache-spark-sql>,1,179,3,2,2018-09-09 16:23:38,2018-09-10 06:47:40
33934026,Data processing,Sum up rows in DataFrame,<scala><apache-spark-sql>,1,521,1,0,2015-11-26 08:45:35,2015-11-26 10:02:41
36000959,Data processing,Merge multiple RDD generated in loop,<scala><apache-spark><rdd>,5,3536,2,0,2016-03-15 01:08:09,2016-03-15 06:10:08
48359436,Configuration,PySpark install error,<python><hadoop><apache-spark><pyspark><jupyter-notebook>,2,667,1,5,2018-01-20 18:03:29,2018-01-20 22:01:25
42957650,Data processing,Spark : Pivot with multiple columns,<scala><apache-spark><dataframe><apache-spark-sql><pivot>,2,2402,1,0,2017-03-22 16:34:44,2019-01-11 13:05:16
32877326,Data processing,How to skip more then one lines of header in RDD in Spark,<python><apache-spark>,3,5272,3,6,2015-09-30 23:47:06,2019-03-07 17:05:01
44145862,Data processing,Convert data frame to strong typed data set?,<scala><apache-spark>,2,455,1,10,2017-05-23 22:11:42,2017-05-24 15:12:50
39655744,Data processing,Secondary sorting by using join in Spark?,<scala><sorting><apache-spark><rdd>,1,312,2,0,2016-09-23 08:04:57,2016-09-23 19:14:39
48268969,Configuration,Spark is running queries into database multiple times,<java><apache-spark><batch-processing>,1,359,2,0,2018-01-15 18:43:49,2018-01-19 12:52:43
51582475,Spark API Usage,Spark client mode - YARN allocates a container for driver?,<apache-spark><yarn>,2,559,2,0,2018-07-29 16:46:46,2018-07-30 06:57:35
38839162,Other,Databricks spark-csv check for empty file,<java><csv><apache-spark><databricks>,1,529,1,0,2016-08-08 21:59:42,2016-08-08 22:18:48
46740670,Data Sources,No FileSystem for scheme: s3 with pyspark,<python><python-2.7><apache-spark>,5,10388,1,4,2017-10-14 03:47:22,2018-06-04 16:47:37
41960919,Data processing,Spark Results from two tables,<apache-spark><pyspark><apache-spark-sql><pyspark-sql>,1,625,3,2,2017-01-31 15:07:55,2019-03-12 14:33:58
27427042,Configuration,spark unable to save in hadoop (permission denied for user),<scala><apache-spark><cloudera-cdh>,3,4487,2,0,2014-12-11 15:55:16,2014-12-12 00:40:11
